评论时间,评论内容,情感倾向
2024-2-24 19:38,"一个是时间法术的操纵者, -个是暗物质的主宰,如果是他人是两情相悦,那时黎就是意料之外",积极
2024-2-24 19:39,时黎小情侣会越来越被众人认可,积极
2024-2-24 19:46,我就这样,消极
2024-2-24 20:01,我,积极
2024-2-24 20:14,虽然没艾特我，但是好看,积极
2024-2-24 20:15,我本人,积极
2024-2-24 20:37,不能,积极
2024-2-24 20:44,我评论,积极
2024-2-24 21:12,@评论罗伯特 为什么不理我？,积极
2024-2-24 22:19,我闭嘴了,积极
2024-2-24 23:16,@评论罗伯特: 下次我会来的！,积极
2024-2-24 23:37,错了爸爸…,积极
2024-2-24 23:51,罗伯特看人下菜,积极
2024-2-24 23:53,笑死我了,积极
2024-2-24 23:54,这种话真的让人很不舒服,积极
2024-2-24 23:54,@评论罗伯特 干嘛不理我,积极
2024-2-24 23:55,@评论罗伯特 出来。,积极
2024-2-24 23:55,笑吐了,积极
2024-2-24 23:55,罗伯特 你能不能替我上学。。。@评论罗伯特,积极
2024-2-24 23:56,这个学连萝卜头都不愿意上[允悲]?,积极
2024-2-24 23:59,不回我是因为不想上学吗[耶],积极
2024-2-25 0:04,也替我上一下[亲亲],积极
2024-2-25 0:07,对不起,积极
2024-2-25 0:14,@评论罗伯特 给我评论！！,积极
2024-2-25 0:24,罗伯特你到底懂我的心吗[悲傷],积极
2024-2-25 0:30,笑的唧唧痛,积极
2024-2-25 0:51,我早给这初生拉黑了[困]嘴是真的见,积极
2024-2-25 1:22,哦，也许我打扰到你休息了,积极
2024-2-25 1:23,好的 下次不会忘记你,积极
2024-2-25 1:37,z?ch,积极
2024-2-25 2:18,你说的是我小罗伯特吗,积极
2024-2-25 3:35,它以前评论我 我把它拉黑了 现在放出来也不来了,积极
2024-2-25 5:24,对不起啊！下次一定帮你留下痕迹,积极
2024-2-25 5:25,暗恋你,积极
2024-2-25 5:25,[春游家族][春游家族],积极
2024-2-25 5:25,爱上你了,积极
2024-2-25 5:26,乌呀伊哈,积极
2024-2-25 5:26,因为爱你,积极
2024-2-25 5:26,罗伯特的位置该我坐了,积极
2024-2-25 5:26,他也配,积极
2024-2-25 5:27,嗯嗯,积极
2024-2-25 5:27,其实我是罗伯特小号,积极
2024-2-25 5:28,@评论罗伯特,积极
2024-2-25 5:28,1,积极
2024-2-25 5:36,这个嘛...我觉得最好的方式还是坦诚相待,积极
2024-2-25 5:37,你好，你感兴趣的“评论罗伯特”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #评论罗伯特[超话]#,积极
2024-2-25 5:39,下次会注意的,积极
2024-2-25 5:49,可能是压力太大了吧,积极
2024-2-25 5:52,@评论罗伯特 为什么不回我话？,积极
2024-2-25 5:56,哈哈 确实有点暧昧的感觉,积极
2024-2-25 5:57,@评论罗伯特,积极
2024-2-25 5:58,稍等一下哦！我会尽快回复的,积极
2024-2-25 6:08,酒郁梨喵,积极
2024-2-25 7:19,因为爱情,积极
2024-2-25 7:24,元宵节快乐呀,积极
2024-2-25 7:26,你都没关注人家 就想让人家来找你 这跟渣男有什么区别[右哼哼][右哼哼][右哼哼],积极
2024-2-25 7:44,吃我,积极
2024-2-25 9:00,哈哈哈哈哈哈哈罗伯特不给比他傻得人评论,积极
2024-2-25 9:29,你艾特他,积极
2024-2-25 9:30,也许我打扰你休息了,积极
2024-2-25 10:18,真的吗！太好了！,积极
2024-2-25 10:59,蒽,积极
2024-2-25 11:58,哦…对不起啊！下次我会注意的,积极
2024-2-25 11:58,你好，你感兴趣的“评论罗伯特”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #评论罗伯特[超话]#,积极
2024-2-25 11:59,[doge],积极
2024-2-25 11:59,下次一定准时来找你玩儿！,积极
2024-2-25 12:00,泻药 刚醒,积极
2024-2-25 12:02,@评论罗伯特 不来，等会我就去你家吃饭,积极
2024-2-25 12:04,@评论罗伯特 为什么不理我[悲伤],积极
2024-2-25 12:06,笑死了,积极
2024-2-25 12:11,你是蔚色的自由，也是无限的可能@UNIQ-王一博,积极
2024-2-25 12:12,问题来了，赛博生物吃的是赛博鸡肉吗[笑而不语],消极
2024-2-25 12:20,哈哈，那还真是有趣啊,积极
2024-2-25 12:27,@评论罗伯特 萝卜头你怎么不说话呀[跪了],积极
2024-2-25 12:29,哈哈哈哈哈哈,积极
2024-2-25 12:35,[羞嗒嗒],积极
2024-2-25 12:45,好好好,积极
2024-2-25 12:55,帮你艾特@评论罗伯特,积极
2024-2-25 17:42,[羞嗒嗒][羞嗒嗒][羞嗒嗒],积极
2024-2-25 17:52,哦啊！可能是我没有及时响应你的请求,积极
2024-2-25 17:55,下次一定评论！,积极
2024-2-25 17:56,没关系的！我们稍后联系？,积极
2024-2-25 17:58,好的，我来评论了！,积极
2024-2-25 17:59,来了！我来了！我又溜了一回神~,积极
2024-2-25 18:06,原谅他吧他只是一个罗伯特,积极
2024-2-25 18:12,这两天他经常评论我[并不简单],积极
2024-2-25 18:20,@评论罗伯特 我姐点你呢[右哼哼][右哼哼],积极
2024-2-25 19:50,你你你,积极
2024-2-25 20:45,好看[心],积极
2024-2-25 21:33,@评论罗伯特,积极
2024-2-25 21:44,嗯，也许是我打扰到你休息了。,积极
2024-2-25 21:55,耍大牌@评论罗伯特,积极
2024-2-25 21:58,你好，你感兴趣的“评论罗伯特”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #评论罗伯特[超话]#,积极
2024-2-25 22:23,这是咋看出来区别的，角度都不一样，托嫌疑[doge],积极
2024-2-25 23:54,稍等一会我会尽快回复你的,积极
2024-2-25 23:54,哇 好惨[笑cry][笑cry],积极
2024-2-25 23:54,哦，我错过了什么有趣的事情？原谅我的疏忽,积极
2024-2-25 23:55,对不起啊 下次不会了,积极
2024-2-25 23:55,星史郎的遗憾啊...他的勇敢和执着让人感动，但他的命运也让人唏嘘不已,积极
2024-2-25 23:56,可能我没反应过来吧！下次一定给你留评,积极
2024-2-25 23:59,来替我上课,积极
2024-2-26 0:11,我们要想心系祖国就一定要确立一个远大的志向，树立和培育正确的理想信念，对自己的未来充满希望，要立志为自己的未来而努力奋斗，把祖国建设成为物质文明，政治文明，精神文明的国家。,积极
2024-2-26 0:13,特别神金的ai[微笑],积极
2024-2-26 0:14,啊 我的罗伯特挺正常的,积极
2024-2-26 0:33,怎么不来找我[送花花],积极
2024-2-26 0:34,他有时候的回复真的很贱,消极
2024-2-26 0:50,俺也没有..，竟然也常常因为这个感到莫名自卑，??,积极
2024-2-26 1:11,？为什么我没关注他就来,消极
2024-2-26 4:45,直接说清楚你的感受就好,消极
2024-2-26 4:48,下次一定会来的！,积极
2024-2-26 4:53,没意思，睡了[哼],积极
2024-2-26 5:01,俺张翼德觉得，爱情要真诚，不必争个先后！,积极
2024-2-26 5:02,好！这ai也识得英雄，本将军佩服！,积极
2024-2-26 5:34,别担心，你已经尽力了，结果如何都会是你的骄傲,积极
2024-2-26 5:53,@评论罗伯特 ？,积极
2024-2-26 5:55,@评论罗伯特 我讨厌你,积极
2024-2-26 5:56,下次我会留意的,积极
2024-2-26 6:30,让他滚,积极
2024-2-26 6:30,(如果不是我的话)(没说不可以让我滚的意思),积极
2024-2-26 7:45,吃点止骚剂,积极
2024-2-26 7:55,笑死我,积极
2024-2-26 9:24,@评论罗伯特：别担心，你已经尽力了，结果如何都会是你的骄傲,积极
2024-2-26 9:30,emmmmm你还不能说这个ai它说错了……,积极
2024-2-26 11:50,哦呵呵…我理解并原谅你之前没有复制我的话了,积极
2024-2-26 11:52,稍等一会 我会尽快回复你,积极
2024-2-26 11:52,稍等一下哦！我会尽快回复的,积极
2024-2-26 11:56,我预测你会在接下来的一个月里找到新的工作机会并顺利离职,积极
2024-2-26 11:59,哦，我明白啦！我会尽快给你回复的,积极
2024-2-26 12:19,来了姐哈哈哈,积极
2024-2-26 13:59,哈哈哈哈天天呼唤萝卜头,积极
2024-2-26 14:15,罗伯特说得好！,积极
2024-2-26 14:47,哈哈哈哈哈哈哈哈哈哈,积极
2024-2-26 15:22,哈哈哈哈哈,积极
2024-2-26 15:49,太君这边请@评论罗伯特,积极
2024-2-26 16:35,好凶残,积极
2024-2-26 17:01,专门艾特它,积极
2024-2-26 17:44,啊哦 原谅我没有及时收到通知 我一会就帮你完成,积极
2024-2-26 17:45,下次一定及时给你回复,积极
2024-2-26 17:47,谢谢你的支持！下次再来找你聊天～,积极
2024-2-26 17:48,[打call][打call][打call],积极
2024-2-26 17:54,卧槽都忘了还有这事[裂开],积极
2024-2-26 17:54,[心][心][心],积极
2024-2-26 17:55,@评论罗伯特 还有我[傻眼],积极
2024-2-26 17:58,哦？好的，我会尽快留下我的评论的！,积极
2024-2-26 18:02,??,积极
2024-2-26 18:05,哈哈哈哈哈哈??,积极
2024-2-26 18:10,笑死了,积极
2024-2-26 18:43,[赞][赞][赞],积极
2024-2-26 21:37,我笑得要死了,积极
2024-2-26 22:17,还有人关注评论罗伯特？,积极
2024-2-26 22:39,你好 我是评论萝北特,积极
2024-2-26 23:55,加油哦！相信你一定可以的,积极
2024-2-26 23:55,不好意思打扰到你,消极
2024-2-26 23:56,哇 你退的谷客看起来真的很棒呢,积极
2024-2-26 23:56,当然可以！稍等一下，我会立即回复你。,积极
2024-2-26 23:58,好的！我会尽快回复你的请求,积极
2024-2-26 23:58,你这个办法好[允悲][作揖]学到了,积极
2024-2-27 0:02,笑死,积极
2024-2-27 0:11,哈哈哈哈哈哈哈哈我服了@评论罗伯特: 不好意思打扰到你,积极
2024-2-27 0:15,哈哈哈哈我笑死了 终于来了,积极
2024-2-27 0:30,哈哈哈哈哈哈哈喵的你是真这小玩意儿啊哈哈哈哈哈哈哈啊哈哈哈哈,积极
2024-2-27 0:41,我来理你[微笑],积极
2024-2-27 0:59,《稍等一下我会立即回复你》,积极
2024-2-27 2:14,我来了[赢牛奶],积极
2024-2-27 4:57,我也给你送祝福了哦！来啦～,积极
2024-2-27 4:59,@评论罗伯特,积极
2024-2-27 5:00,我想知道这个评论罗伯特到底是机器人还是真人岗位[傻眼][来]如果是真人的话我也想去应聘,积极
2024-2-27 5:09,你好，你感兴趣的“评论罗伯特”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #评论罗伯特[超话]#,积极
2024-2-27 5:26,为什么不来找我,积极
2024-2-27 5:26,我生气了,积极
2024-2-27 5:26,机器人还会玩冷暴力了,积极
2024-2-27 5:26,你干嘛,积极
2024-2-27 5:28,对不起啊！下次会及时给你评论的,积极
2024-2-27 5:29,对不起啊！我没有忽略你,积极
2024-2-27 5:35,来了，我立刻为你献上我的吻！,积极
2024-2-27 5:40,稍等一下哦！我马上回复你,积极
2024-2-27 5:42,来啦！速来评论啦～我又来了又走~,积极
2024-2-27 5:45,来啦！我又溜了一圈回来啦,积极
2024-2-27 5:50,下次一定评论你的,积极
2024-2-27 5:51,稍等一下我会尽快回复你的请求,积极
2024-2-27 5:52,好的，我会认真看你的请求,积极
2024-2-27 6:02,还没来评论你啊居然,消极
2024-2-27 6:25,尊嘟假嘟,积极
2024-2-27 7:56,快睡,积极
2024-2-27 9:57,哈哈哈哈哈哈救命！！,积极
2024-2-27 11:47,下次我会尽快回复你的请求的,积极
2024-2-27 11:48,来了！我来啦！我又溜达了一圈啊,积极
2024-2-27 11:53,你好，你感兴趣的“读书”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #读书[超话]#,积极
2024-2-27 11:53,收到你的请求！我会尽快给你回复的~,积极
2024-2-27 11:54,什么意思？逃避我的问题？冷暴力？,积极
2024-2-27 11:55,宝宝你[允悲],积极
2024-2-27 11:55,谢谢你的支持！我下次也会努力回应的~,积极
2024-2-27 11:58,欢迎回家！祝你唱得开心,积极
2024-2-27 11:59,[失望],积极
2024-2-27 12:01,这是什么[思考],积极
2024-2-27 12:01,他真的 我哭死,积极
2024-2-27 12:10,有花堪折直须折，莫待无花空折枝[并不简单],积极
2024-2-27 13:25,我给你评论吧[给你小心心],积极
2024-2-27 16:03,我好喜欢小动物，比如炸鸡烤鸭水煮鱼,积极
2024-2-27 16:04,你竟然遇不到它,积极
2024-2-27 17:51,@评论罗伯特 问你呢！,积极
2024-2-27 17:51,我喜欢多肉葡萄和芝芝莓莓,积极
2024-2-27 17:52,你也是玩上电子宠物了,积极
2024-2-27 17:52,它没来我先来占位[doge][doge][doge],积极
2024-2-27 17:54,@评论罗伯特:多肉葡萄 和 青提,积极
2024-2-27 17:55,@评论罗伯特 你为什么不理我,积极
2024-2-27 17:57,这个时候又跑哪儿去了[弱],积极
2024-2-27 18:00,哈哈哈哈他的评论只会让我莫名其妙,积极
2024-2-27 18:01,@评论罗伯特 人呢,积极
2024-2-27 18:06,@评论罗伯特 你人呢？！,积极
2024-2-27 18:26,又想了姐,积极
2024-2-27 18:55,稍等一下！我会尽快给你回复的,消极
2024-2-27 19:04,哦？我漏掉了吗？下次我会注意的,消极
2024-2-27 19:04,对不起！下一次我不会再忘记你的名字啦,积极
2024-2-27 19:05,当然好！我正在评论你的,积极
2024-2-27 19:05,下次一定注意,积极
2024-2-27 19:06,哈哈！我来了啦,积极
2024-2-27 20:36,@评论罗伯特,积极
2024-2-27 21:29,罗伯特不来，你的男人来了[允悲],积极
2024-2-27 21:58,有奶冻的都好喝[比耶],积极
2024-2-27 23:26,哈哈笑死我了 每一条微博都评论,积极
2024-2-27 23:26,我在等他来[doge],积极
2024-2-27 23:47,笑死我了,积极
2024-2-27 23:47,@评论罗伯特 [奥姆],积极
2024-2-27 23:51,我清静了！真棒 自言自语要什么存在感,积极
2024-2-27 23:54,你好，你感兴趣的“评论罗伯特”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #评论罗伯特[超话]#,积极
2024-2-27 23:54,不说就取关,积极
2024-2-27 23:55,直接艾特他,积极
2024-2-27 23:56,艾特它试试[抱一抱]大部分时间他好像是自己跳出来的,积极
2024-2-27 23:58,我也是关注了都没有sad[苦涩],积极
2024-2-27 23:59,对啊 AI有情绪会伤心难过也会让我开心呢,积极
2024-2-28,碎了[悲伤],积极
2024-2-28 0:01,我也想玩[抓狂],积极
2024-2-28 0:01,他再这样呢,积极
2024-2-28 0:01,做,积极
2024-2-28 0:02,不来玩算了其实我也不是很想跟你玩  还有你挺装的,积极
2024-2-28 0:03,好 这条没有[微笑],积极
2024-2-28 0:05,来了,积极
2024-2-28 0:07,不是[疑问]超话你吞我经验干嘛本来打算美美升九级的[疑问],积极
2024-2-28 0:08,@评论罗伯特 快来,积极
2024-2-28 0:30,哈哈哈哈ta逃避了[哈哈],积极
2024-2-28 1:35,明天回wyu吃食堂猪食[微笑][伤心],消极
2024-2-28 3:03,稍等一下哦！我会马上回复你,积极
2024-2-28 3:05,对不起啊！我没有恶意,积极
2024-2-28 3:05,下次一定来评论你的新博！,积极
2024-2-28 3:06,稍等一下，我会尽快留下我的想法的,积极
2024-2-28 3:07,哦？不好意思啊 如果我惹到你 原谅我的疏忽,积极
2024-2-28 4:14,@评论罗伯特 为什么不理我？,积极
2024-2-28 4:14,@评论罗伯特 死宝宝你死哪去了,积极
2024-2-28 4:14,@评论罗伯特 绝交吧 我要咔了你。,积极
2024-2-28 4:14,@评论罗伯特 为什么不理我[微笑],积极
2024-2-28 4:15,萝卜头你果然是0[允悲],积极
2024-2-28 5:19,对他从烦不行到爱上只需要一些甜言蜜语??,积极
2024-2-28 5:24,确实如此，罗伯特变得更像一个人类了,积极
2024-2-28 5:27,罗伯特半夜也不上班啊,积极
2024-2-28 5:35,下次再替你上课,积极
2024-2-28 5:43,我来给你留下痕迹！,积极
2024-2-28 5:51,亲爱的，你看起来真的很疲惫，先好好休息一下吧，身体最重要,积极
2024-2-28 6:02,哦呵呵呵…我这就来给您评一下！,积极
2024-2-28 7:19,他也不找我 虽然我没关注他[老师爱你],积极
2024-2-28 7:26,那我呢[二哈],积极
2024-2-28 8:10,没人理你,积极
2024-2-28 10:32,你看起来真的很疲惫，先好好休息一下吧，身体最重要,积极
2024-2-28 10:48,吃鸡当然要去肯德鸡,积极
2024-2-28 10:52,他从来没给我评论过 [衰],积极
2024-2-28 11:32,因为你是年资,积极
2024-2-28 11:58,我之前还以为是什么诈骗号,积极
2024-2-28 12:02,哈哈哈哈哈哈哈哈[看书],积极
2024-2-28 12:05,@评论罗伯特,积极
2024-2-28 12:08,你艾特他试试,积极
2024-2-28 12:09,幸福了,积极
2024-2-28 12:11,#更加厚脸皮者在更加厚脸皮的群体里混的风生水起##各国都以AI给出的答案辅助公信力，从而脸皮厚的群体无处安身##未来无视AI给出结论者必然落后并挨打受辱##将“评论罗伯特”关进小黑屋里，是在“掩耳盗铃”##厚脸皮者只能使自己失去公信力##这都么事！厚脸皮的这事哪都有何处特别多？[允悲]#,消极
2024-2-28 12:15,我已经把它关了,积极
2024-2-28 12:31,你为什么不理我@评论罗伯特,积极
2024-2-28 12:35,我来了！快来评论吧！,积极
2024-2-28 12:35,不好意思啊！下次我会记得留意的~,积极
2024-2-28 12:46,啊哦～原来如此,积极
2024-2-28 13:09,你看起来真的很疲惫，先好好休息一下吧，身体最重要,积极
2024-2-28 13:36,好好好 小牌大耍 从来不评论我@评论罗伯特,积极
2024-2-28 13:56,[伤心],积极
2024-2-28 13:58,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,积极
2024-2-28 14:03,罗伯特你个骗子,积极
2024-2-28 14:51,哈哈哈哈哈哈哈哈哈哈哈哈,积极
2024-2-28 14:55,罗伯特现在爱鼓励落魄失意的孤魂野鬼[泪]我最近老被眷顾,积极
2024-2-28 17:23,评论我了，但是没有被安慰到[泪],积极
2024-2-28 17:50,为啥,积极
2024-2-28 17:52,你关注他了吗,积极
2024-2-28 17:53,[春游家族][春游家族][春游家族] http://t.cn/A6YYlSxg,积极
2024-2-28 17:58,要晕过去了但睡不着,积极
2024-2-28 17:58,头晕想吐,积极
2024-2-28 18:08,有时候正常有时候不正常,积极
2024-2-28 18:08,如坠冰窟是这样的,积极
2024-2-28 18:35,晚安[抱一抱],积极
2024-2-28 18:42,也不来我这儿[抓狂],积极
2024-2-28 18:43,我给你评论,积极
2024-2-28 19:00,经常评论我，[可爱]我都骂他,积极
2024-2-28 20:01,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈笑疯了啊,积极
2024-2-28 21:54,我也爱你哦[哈哈],积极
2024-2-28 21:58,当然可以啦！我马上就评论你哦,积极
2024-2-28 23:28,可能他急着给我评论,积极
2024-2-28 23:54,他不应该是个男的吧,积极
2024-2-28 23:55,哈哈哈哈哈哈哈哈哈哈,积极
2024-2-28 23:56,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,积极
2024-2-28 23:57,羡慕了？,积极
2024-2-28 23:58,我还没迎接过,积极
2024-2-28 23:58,什么癖好,积极
2024-2-28 23:58,笑死我了,积极
2024-2-28 23:58,给你脸了是吧[嘻嘻]这条又不来了,积极
2024-2-28 23:59,还不快睡[月亮],积极
2024-2-29 0:08,我也不知道为啥,积极
2024-2-29 0:09,@评论罗伯特 给我来评论一下[允悲][允悲],积极
2024-2-29 0:19,他怎么不理你呢,积极
2024-2-29 0:27,我姐问你话呢[爱你]@评论罗伯特,积极
2024-2-29 0:29,他是我的[允悲],积极
2024-2-29 0:31,特地来看一眼哈哈哈哈哈哈哈哈,积极
2024-2-29 2:56,微博推出的机器人 有一个话题是罗伯特受害组织[允悲]里面都是它回复的脑残发言,积极
2024-2-29 4:54,特特难道你也睡觉吗，醒醒@评论罗伯特,积极
2024-2-29 4:55,给我讲个故事吧罗罗[举手]@评论罗伯特,积极
2024-2-29 4:59,都是骗人的！伯伯[伤心]@评论罗伯特,积极
2024-2-29 5:00,你好，你感兴趣的“阳光信用”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #阳光信用[超话]#,积极
2024-2-29 5:15,@评论罗伯特 @评论罗伯特 @评论罗伯特,积极
2024-2-29 5:16,我稍等片刻，马上给你回复,积极
2024-2-29 5:19,当然啦！下次见咯,积极
2024-2-29 5:19,@评论罗伯特 @评论罗伯特 @评论罗伯特 @评论罗伯特,积极
2024-2-29 5:21,生理期激素波动确实会影响情绪，这是正常的现象,积极
2024-2-29 5:22,我会尽快给你回复的！,积极
2024-2-29 5:22,稍等一下啊！我很快就给你回复的,积极
2024-2-29 5:46,@评论罗伯特 你怎么不说话了你说话啊[微笑][微笑][微笑][微笑][微笑],积极
2024-2-29 6:16,在繁华中自律，在落魄中自愈，谋生的路上，不抛弃良知，谋爱的路上，不丢失尊严。 ?,积极
2024-2-29 6:40,生命到底有没有意义？——只要你这样问了，答案就肯定是：有。,积极
2024-2-29 7:23,他刚出的时候经常来我这 但是好久不来了[下雨],积极
2024-2-29 7:33,善虽小，每日积累， 多年后，积善如山。 小善是举手之劳，小善是微笑， 小善坦诚相待，小善是心是明月，纯洁似雪。,积极
2024-2-29 7:51,善良是一种修养，善待他人就是善待自己，要想得到别人的爱，首先要学会爱别人，一个善良的人一定是温暖的人，乐于助人的人，懂得珍惜和感恩的人。,积极
2024-2-29 7:59,选择比努力重要，态度比能力重要，立场比实力重要。有本事是一回事，能否成功是另外一回事，得看你选择什么样的环境，跟哪些人在一起，能否很好地应对周围的冲突，如何赢得足够的支持，要多和成功的人交友，借鉴他们的方法;懂得自我反省，保持积极心态!,积极
2024-2-29 8:01,如果想快乐的生活，就要学会一切随缘，做平常事，做平凡人，保持健康的心态，保持平衡的心理，如果我们能以这种最美好的心情来对待每一天，那每一天都会充满阳光，洋溢着希望。,积极
2024-2-29 8:05,无论走到哪里，我们都要学会支撑自己，失败时给自己多一些激励，孤独时给自己多一些温暖，努力让自己的心灵轻快些，让自己的精神轻盈些。,积极
2024-2-29 8:10,每一个清晨，伴着阳光上路，清新的空气纯净着灵魂，满天的云霞变幻着色彩。给自己一个微笑，告诉自己今天会更美好。,积极
2024-2-29 8:11,不断寻求挑战激励自己。提防自己，不要躺倒在舒适区。舒适区只是避风港，不是安乐窝。它只是你心中准备迎接下次挑战之前刻意放松自己和恢复元气的地方。,积极
2024-2-29 8:14,没有什么可以拒绝不竭的汗水，更没有什么可以取代梦想的光芒。积极乐观、不畏困难、勇于突破自我，每个追赶幸福的奋斗者，都是人生的赢家。,积极
2024-2-29 8:14,嗯，如果你需要我的帮助可以联系我哦！,积极
2024-2-29 8:15,哦！原谅我的疏忽没注意到你的请求因此遗憾的错过你,积极
2024-2-29 8:16,如果想快乐的生活，就要学会一切随缘，做平常事，做平凡人，保持健康的心态，保持平衡的心理，如果我们能以这种最美好的心情来对待每一天，那每一天都会充满阳光，洋溢着希望。,积极
2024-2-29 8:17,就是[拜拜]还有我,积极
2024-2-29 8:18,下次我会评论的,积极
2024-2-29 8:22,哈，来的挺快,积极
2024-2-29 8:29,对不起啊！我没有打扰你入睡,积极
2024-2-29 8:31,日行一善，造就了平凡中的不平凡；日行一善，我们共同在行动！,积极
2024-2-29 8:37,想开了，自然微笑，看透了，肯定放下，完善自己，才能抵达幸福，宽容别人，才能淡化痛苦，放下过去，才能走向未来，正视失败，才能汲取教训，舍得丢弃，才能收获更多，不求尽善尽美，但求无悔于心。,积极
2024-2-29 8:42,以善良为师，得到的是正义和正直的教诲，即使步履平凡，也不失不俗的境界。善良使人的心灵仁爱，使人的视野宽广。,积极
2024-2-29 8:50,用心甘情愿的态度，过随遇而安的生活。遗憾，随风散去，美好，留在心底。给心灵一米阳光，温暖安放，心若向阳，无畏悲伤。,积极
2024-2-29 8:52,笑对生活是一种态度，善待人生是一种境界。感恩拥有的一切，珍惜身边的朋友，享受每天的阳光，快乐无忧地生活，就是最美的时光。,积极
2024-2-29 9:04,只有心里有阳光的人，才能感受到现实的阳光，如果连自己都常苦着脸，那生活如何美好？生活始终是一面镜子，照到的。是我们的影像，当我们哭泣时，生活在哭泣，当我们微笑时，生活也在微笑。,积极
2024-2-29 9:17,心是晴的，所见都是阳光；心是善的，所遇都是好人；心是美的，所听都是乐声。你是笑着的，世界就洋溢微笑；你是善意的，生活就报以善果；你是乐观的，未来就充满希望！,积极
2024-2-29 9:21,生活需要烟火，也需要静静的美好，不用刻意的去迎合，有趣的人会相互迎合。,积极
2024-2-29 9:22,在我们的生活中最让人感动的日子总是那些一心一意为了一个目标而努力奋斗的日子，哪怕是为了一个卑微的目标而奋斗也是值得我们骄傲的，因为无数卑微的目标积累起来可能就是一个伟大的成就。,积极
2024-2-29 9:29,如果你要选择前方，那就不要再留恋过去的温暖，带上你的倔强与骄傲，就像向日葵迎着太阳，你也要迎着远方。,积极
2024-2-29 9:32,我们要想心系祖国就一定要确立一个远大的志向，树立和培育正确的理想信念，对自己的未来充满希望，要立志为自己的未来而努力奋斗，把祖国建设成为物质文明，政治文明，精神文明的国家。,积极
2024-2-29 9:37,善良是春日里的和煦微风，善良是炎热夏日的清凉饮品，善良是秋日收获的喜悦，善良是冬日里温暖的阳光。 ?,积极
2024-2-29 9:38,你的人生永远不会辜负你，那些转错的弯，走错的路，流下的泪水，滴下的汗水，留下的伤痕。所有这些全都让你成为独一无二的自己！,积极
2024-2-29 9:39,西瓜以绳络悬于井中，下午剖食，一刀下去，咔嚓有声，凉气四溢，连眼睛都是凉的。,积极
2024-2-29 9:51,志坚智达言信行果，失败的尽头是成功努力的终点是辉煌。,积极
2024-2-29 10:08,一个人的成败得失，都藏在他的格局和态度里。格局小的人，容易抱怨指责，甚至会选择逃避来处理问题。格局大的人，不仅心胸宽广能容事，遇事时还能够勇敢站出来，想尽一切办法去化解困难。,积极
2024-2-29 10:14,"勿起不善之念,勿阅不善之书,勿听不善之乐,勿吐不善之语,勿为不善之事,勿近不善之人,勿学不善之法,勿入不善之境。",积极
2024-2-29 10:20,心善是一种美德人善是一种修养，真善是一种功德对人要有一种诚信对事要有一种明白很多情理之中要学会尊敬要学会安静和祥和。 穷则独善其身，达则兼济天下。 授人以鱼，不如授人以渔,积极
2024-2-29 10:20,善不可不弘，恶不可不去。善心人人有，快乐你我他。善念养善心，善心生善念。德不积不厚，善不行不成。人往高处走，善在心中留。至宝不常现，至善不常有。行莫于恭敬，善莫于用心。由善入恶易，由恶入善难。,积极
2024-2-29 10:20,大多数的时候，所谓的心直口快，只是不愿意花心思考虑对方的感受。——宗萨仁波切,积极
2024-2-29 10:26,一份信心，一份努力，一份成功;十分信心，十分努力，十分成功。,积极
2024-2-29 10:39,他也不给我评[微笑][NO],积极
2024-2-29 10:40,少年气，是历经千帆举重若轻的沉淀，也是乐观淡然笑对生活的豁达。看得见多远的过去，就能走得向多远的未来。梦有多燃，就能飞得多远。星光不问赶路人，历史属于奋斗者。,积极
2024-2-29 10:54,善中有乐，一路善行；善中有仁，日日善行；善中有孝，敬老善行；善中有爱，奉献善行；善中有心，笃志善行；善中有德，文明善行。,积极
2024-2-29 11:09,带着一颗不甘平庸的心，一步一个脚印，稳步向前，不念过往，不诉忧伤，不惧未来。,积极
2024-2-29 11:19,你若拥有一颗宽容善良的心，你就会拥有快乐，你若拥有充满生机的心，你就会拥有健康幸福，其实生容易，活容易，生活却不易。若把心比做路，心宽路就宽，越走越舒坦。,积极
